id,idGoogle,AccessInfoCountry,AccessInfoPublicDomain,AccessInfotextToSpeechPermission,AccessInfoViewAbility,AccessViewStatus,AllowAnonLogging,Authors,AverageRatin,CanonicalVolumeLink,Categories,ContentVersion,Description,EpubIsAvailable,Etag,ImagesLinksSmallThumbnails,ImagesLinksThubmnail,InfoLink,ISBN10,ISBN13,Kind,Language,MaturityRating,PageCount,PfIsAvailable,PreviewLink,PrintType,PublishedDate,Publisher,QuoteSharingAllowed,RatingsCount,ReadingModesImage,ReadingModesText,SaleInfoCountry,SaleInfoisEbook,SaleInfoSaleability,SearchInfoTextSnippet,SelfLink,SubTitle,Title,WebReaderLink,AccessInfoEmbeddable,UploadDate,OTHER
837,J90-swEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Como_Aumentar_O_Seu_Proprio_Salario.html?hl=&id=J90-swEACAAJ,NULL,preview-1.0.0,"\""Como aumentar o seu próprio salário\"", livro inédito de Napoleon Hill no Brasil, apresenta técnicas infalíveis para se obter a independência financeira e, muito mais que isso, atingir a realização pessoal e profissional. O livro é o registro de uma série de conversas entre Napoleon Hill e seu mentor, o magnata do aço Andrew Carnegie, um dos homens mais ricos da história. \""Como aumentar o seu próprio salário\"" foi redigido no formato pergunta-resposta e apresenta em detalhes os princípios que Carnegie utilizou para construir seu império. Andrew Carnegie foi o líder da expansão da indústria do aço norte-americana no final do século 19. Em valores atuais, sua fortuna equivaleria a cerca de US$ 80 bilhões, o que faria dele o homem mais rico do mundo. Foi Carnegie quem estimulou o jovem Napoleon Hill a estudar e entrevistar homens bem-sucedidos e ricos para descobrir os segredos de suas realizações. Napoleon Hill fez disso o trabalho de sua vida. Colocou em prática os ensinamentos que coletou e construiu uma carreira de sucesso como empreendedor. \""Como aumentar o seu próprio salário\"" é um manual para: - Conquistar riqueza, poder e prestígio - Descobrir como estabelecer um objetivo de vida e atingi-lo - Receber a justa compensação pelo esforço pessoal - Desenvolver a atitude mental correta para ter sucesso"," false",2r3vgvgBqm8,NULL,NULL,http://books.google.com.br/books?id=J90-swEACAAJ&dq=isbn:9788568014301&hl=&source=gbs_api,8568014305,9788568014301,books#volume,pt,NOT_MATURE,336," false",http://books.google.com.br/books?id=J90-swEACAAJ&dq=isbn:9788568014301&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Foi Carnegie quem estimulou o jovem Napoleon Hill a estudar e entrevistar homens bem-sucedidos e ricos para descobrir os segredos de suas realizações. Napoleon Hill fez disso o trabalho de",https://www.googleapis.com/books/v1/volumes/J90-swEACAAJ,NULL,"Como Aumentar O Seu Proprio Salario",http://play.google.com/books/reader?id=J90-swEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
838,fcK2tQEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/A_Jornada_Da_Liberdade.html?hl=&id=fcK2tQEACAAJ,NULL,preview-1.0.0,"Fagner Borges, criador do Movimento Freesider, apresenta a você o caminho para ressignificar a maneira de ver o mundo e encarar o trabalho, conquistando uma vida alinhada aos seus valores e com liberdade de tempo, mobilidade e dinheiro. Para isso, o autor mostra como desenvolver as quatro competências fundamentais para quem sonha em ser dono da própria vida: 1. Competência pessoal: desenvolva a autoconfiança e vença os inimigos internos que têm lhe impedido de avançar em seus sonhos. 2. Competência interpessoal: aprenda a arte de influenciar pessoas e delegar tarefas de maneira eficiente. 3. Competência financeira: descubra o que você tem feito de errado em relação às suas finanças e como lidar com novos tipos de renda. 4. Competência produtiva: como tornar a produtividade a sua maior aliada na busca por liberdade, fazendo você ganhar mais, trabalhando menos."," false",TiaUapYNMcE,NULL,NULL,http://books.google.com.br/books?id=fcK2tQEACAAJ&dq=isbn:9788545202455&hl=&source=gbs_api,8545202458,9788545202455,books#volume,pt,NOT_MATURE,208," false",http://books.google.com.br/books?id=fcK2tQEACAAJ&dq=isbn:9788545202455&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Fagner Borges, criador do Movimento Freesider, apresenta a você o caminho para ressignificar a maneira de ver o mundo e encarar o trabalho, conquistando uma vida alinhada aos seus valores e com liberdade de tempo, mobilidade e dinhe",https://www.googleapis.com/books/v1/volumes/fcK2tQEACAAJ,NULL,"A Jornada Da Liberdade",http://play.google.com/books/reader?id=fcK2tQEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
839,t66CtgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,1,https://books.google.com/books/about/Como_Woody_Allen_Pode_Mudar_Sua_Vida.html?hl=&id=t66CtgAACAAJ,NULL,preview-1.0.0,"Neste livro o leitor pode perceber como através do narcisismo, das obsessões e ansiedades de Woody Allen, com personagens ou situações recorrentes em seus filmes (a psicanálise interminável, o fracasso amoroso, o intelectual perdido em si mesmo), ou ainda através de sua visão do homem ou do cinema, o diretor ensina a passar do desespero à malícia, do pessimismo a uma filosofia de vida positiva."," false",SWLtVatlTLI,NULL,NULL,http://books.google.com.br/books?id=t66CtgAACAAJ&dq=isbn:9788520927847&hl=&source=gbs_api,852092784X,9788520927847,books#volume,pt,NOT_MATURE,80," false",http://books.google.com.br/books?id=t66CtgAACAAJ&dq=isbn:9788520927847&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,1,false,false,BR," false",NOT_FOR_SALE,"Neste livro o leitor pode perceber como através do narcisismo, das obsessões e ansiedades de Woody Allen, com personagens ou situações recorrentes em seus filmes (a psicanálise interminável, o fracasso amoroso, o intelectual pe",https://www.googleapis.com/books/v1/volumes/t66CtgAACAAJ,NULL,"Como Woody Allen Pode Mudar Sua Vida",http://play.google.com/books/reader?id=t66CtgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
840,XfKMBAAAQBAJ,BR,false,ALLOWED,PARTIAL,SAMPLE,true,NULL,0,https://books.google.com/books/about/A_Revolu%C3%A7%C3%A3o_do_Pouquinho.html?hl=&id=XfKMBAAAQBAJ,"Self-Help    ",1.1.1.0.preview.3,"• Livro prepara leitor para a verdadeira revolução, realizada aos poucos e de dentro para fora • Em sua obra, “A Revolução do Pouquinho”, Eduardo Zugaib aborda como realizar mudanças reais e sustentáveis a partir de pequenas e persistentes decisões diárias. No livro A Revolução do Pouquinho – Pequenas atitudes provocam grandes transformações (DVS Editora), o escritor e palestrante Eduardo Zugaib apresenta uma forma eficiente para realizarmos as mudanças necessárias em nossas vidas. Logo de início, o autor desmistifica soluções aparentemente fáceis, como aproveitar a virada do ano para listar nossos objetivos e passarmos, de uma hora para outra, a agir da maneira como gostaríamos. Para Zugaib, as famosas promessas de ano-novo não dão certo e, como você já deve ter descoberto por experiência própria, ele está certo. Como então podemos conduzir as verdadeiras mudanças em nossas vidas? O método apresentado no livro mostra que as verdadeiras revoluções são feitas em pequenas partes. É preciso incorporar pequenas atitudes à rotina para que, aos pouquinhos, torne-se possível atingir objetivos maiores. “Aquele mau hábito que temos e que precisamos eliminar, ou o bom hábito que desejamos conquistar e consolidar em nossas vidas, entre eles o hábito da motivação, tornam-se objetivos muito mais atingíveis quando optamos pelo pequeno compromisso diário de mudança, cumprindo-o com determinação, sem concessões”, explica o autor. Para criar uma perspectiva mais prática, Eduardo Zugaib dividiu seu livro em 21 capítulos que tratam, um por um, de importantes temas como criatividade, autoestima, bom humor, motivação, adaptabilidade, entre outros. Ao final de cada texto, encontramos uma ficha na qual o leitor poderá fazer uma autoanálise de sua situação atual em relação a determinado tema, projetar quais as mudanças necessárias, quais ganhos elas gerarão e avaliar seu progresso. O livro poderá ser lido, portanto, de duas maneiras. Linearmente, do começo ao fim, ou de forma aleatória, por capítulo. O autor, aliás, recomenda as duas formas de leitura. Sobre a possibilidade de abrir o livro e lê-lo ao acaso, ele diz: “Pode ser que o ‘pouquinho’ que você lerá naquele momento seja exatamente o que está faltando para transformar seu dia e mantê-lo firme no propósito de construir a sua ‘Revolução do Pouquinho’”."," true",NdPDofYhSh0,http://books.google.com/books/content?id=XfKMBAAAQBAJ&printsec=frontcover&img=1&zoom=5&edge=curl&source=gbs_api,http://books.google.com/books/content?id=XfKMBAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,http://books.google.com.br/books?id=XfKMBAAAQBAJ&dq=isbn:9788582890868&hl=&source=gbs_api,NULL,9788582890868,books#volume,pt,NOT_MATURE,232," true",http://books.google.com.br/books?id=XfKMBAAAQBAJ&printsec=frontcover&dq=isbn:9788582890868&hl=&cd=1&source=gbs_api,BOOK,NULL,"DVS Editora",false,0,true,true,BR," false",NOT_FOR_SALE,"No livro A Revolução do Pouquinho – Pequenas atitudes provocam grandes transformações (DVS Editora), o escritor e palestrante Eduardo Zugaib apresenta uma forma eficiente para realizarmos as mudanças necessárias e",https://www.googleapis.com/books/v1/volumes/XfKMBAAAQBAJ,"Pequenas atitudes provocam grandes transformações","A Revolução do Pouquinho",http://play.google.com/books/reader?id=XfKMBAAAQBAJ&hl=&printsec=frontcover&source=gbs_api,true,2019-03-28,NULL
841,ZwtCvgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/STAR_WARS_KENOBI.html?hl=&id=ZwtCvgAACAAJ,NULL,preview-1.0.0,"Após os terríveis acontecimentos que deram fim à República, coube ao grande mestre Jedi Obi-Wan Kenobi a missão de proteger aquele que pode ser a última esperança da resistência ao Império. Vivendo entre fazendeiros no remoto e desértico planeta Tatooine, nos confins da galáxia, o que Obi-Wan mais deseja é manter-se no completo anonimato e, para isso, evita o contato com os moradores do local. No entanto, todos esses esforços podem ser em vão quando o 'Ben Maluco', como o cavaleiro passa a ser conhecido, se vê envolvido na luta pela sobrevivência dos habitantes de um oásis esquecido no meio do deserto e em seu conflito contra o perigoso Povo da Areia."," false",iy0Sbc+OZjk,NULL,NULL,http://books.google.com.br/books?id=ZwtCvgAACAAJ&dq=isbn:9788576571995&hl=&source=gbs_api,8576571994,9788576571995,books#volume,pt,NOT_MATURE,528," false",http://books.google.com.br/books?id=ZwtCvgAACAAJ&dq=isbn:9788576571995&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"A República foi destruída, e agora a galáxia é governada pelos terríve",https://www.googleapis.com/books/v1/volumes/ZwtCvgAACAAJ,NULL,"STAR WARS - KENOBI",http://play.google.com/books/reader?id=ZwtCvgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
842,etDIQgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/50_COISAS_QUE_OS_PAIS_NUNCA_DEVEM_DIZER.html?hl=&id=etDIQgAACAAJ,NULL,preview-1.0.0,"Com o objetivo de ajudar os pais na tarefa de formar a mente de um indivíduo, o autor relacionou 50 frases que jamais poderão ser ditas aos filhos. As frases analisadas neste livro foram selecionadas por um profissional experiente no tratamento de problemas relacionados às atitudes dos pais para com os filhos, principalmente naquilo que é dito, apontando os mecanismos psicológicos que operam de cada uma delas. Contudo, o autor não se limita a apontar as consequências. Ele ainda sugere o que deve ser dito em substituição a elas."," false",oDR0gLDRptc,NULL,NULL,http://books.google.com.br/books?id=etDIQgAACAAJ&dq=isbn:9788589829311&hl=&source=gbs_api,8589829316,9788589829311,books#volume,pt,NOT_MATURE,216," false",http://books.google.com.br/books?id=etDIQgAACAAJ&dq=isbn:9788589829311&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Com o objetivo de ajudar os pais na tarefa de formar a mente de um indivíduo, o autor relacionou 50 frases que jamais poderão se",https://www.googleapis.com/books/v1/volumes/etDIQgAACAAJ,NULL,"50 COISAS QUE OS PAIS NUNCA DEVEM DIZER AOS FILHOS",http://play.google.com/books/reader?id=etDIQgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
843,2tWduAAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Para_a_melhor_M%C3%A2e_do_mundo.html?hl=&id=2tWduAAACAAJ,NULL,preview-1.0.0,"'Para a melhor mãe do mundo' é um livro com o formato de uma medalha que busca trazer justificativas para mostrar como essa figura pode ser importante. O livro pode ser pendurado em um lugar de destaque e conta com mensagens."," false",5JXFxsjeWR8,NULL,NULL,http://books.google.com.br/books?id=2tWduAAACAAJ&dq=isbn:9788576832751&hl=&source=gbs_api,8576832755,9788576832751,books#volume,pt,NOT_MATURE,36," false",http://books.google.com.br/books?id=2tWduAAACAAJ&dq=isbn:9788576832751&hl=&cd=1&source=gbs_api,BOOK,2010,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Qual a mãe que não merece ser premiada por se",https://www.googleapis.com/books/v1/volumes/2tWduAAACAAJ,NULL,"Para a melhor Mâe do mundo",http://play.google.com/books/reader?id=2tWduAAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
844,09tBtAEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/A_Provid%C3%AAncia.html?hl=&id=09tBtAEACAAJ,NULL,preview-1.0.0,"Um chamado de Deus. Em 2011 Henrique Prata publicou o livro Acima de Tudo o Amor, no qual conta a história do Hospital de Câncer de Barretos (HCB). Nesse intervalo, foram vendidos cerca de 140 mil exemplares do livro e colhidos inúmeros relatos de pessoas tocadas pelo testemunho apresentado. Henrique, porém, jamais imaginou a proporção que aquela publicação tomaria. Entre os verdadeiros milagres presenciados por ele, está o de conseguir sanar, por meio de doações e eventos beneficentes com o apoio dos voluntários, um déficit mensal que gira em torno de 21 milhões de reais. Isso é prova de que, \""ainda que nem sempre me deem razão ou que falte o dinheiro, eu faço a minha parte - e a Providência faz a dela\"", diz Henrique. Aqui você saberá como a publicação do primeiro livro: -Deu o pontapé inicial para tirar do papel o projeto de construção do Hospital de Câncer da Amazônia; -Modificou a vida de uma cidade inteira, a ponto de ela se espelhar no exemplo de Henrique para assumir um hospital prestes a fechar suas portas; -Serviu de base para a criação de um programa de TV que chega aos lares de pessoas Brasil afora com a mensagem do presidente do Hospital de Amor."," false",ocaVxwn5kQI,NULL,NULL,http://books.google.com.br/books?id=09tBtAEACAAJ&dq=isbn:9788545201779&hl=&source=gbs_api,854520177X,9788545201779,books#volume,pt,NOT_MATURE,160," false",http://books.google.com.br/books?id=09tBtAEACAAJ&dq=isbn:9788545201779&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"ISso é prova de que, “ainda que nem sempre me deem razão ou que falte o dinheiro, eu faço a minha parte – e a Providência faz a dela”, diz Henrique",https://www.googleapis.com/books/v1/volumes/09tBtAEACAAJ,NULL,"A Providência",http://play.google.com/books/reader?id=09tBtAEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
845,AZ0cvgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/EVA.html?hl=&id=AZ0cvgAACAAJ,NULL,preview-1.0.0,"O que realmente aconteceu no Jardim do Éden? Num suspense emocionante, William P. Young, autor de A cabana (4,5 milhões de exemplares vendidos no Brasil) faz em seu novo livro uma abordagem totalmente nova e inspiradora da história da Criação. Fruto de mais de 40 anos de pesquisas, fiel aos textos bíblicos originais e com uma narrativa primorosa, Eva apresenta um ponto de vista humano e reconfortante de um dos episódios mais tristes das Escrituras- o momento em que o homem vira a face para Deus e é expulso do Paraíso. Com sua capacidade única de emocionar e fazer refletir, o autor trata de temas como perda, culpa, perdão e redenção, e cria uma alegoria sobre a importância de nossas escolhas, a verdade de nossas origens e o poder transformador do amor de Deus."," false",OH9CZG2VgoQ,NULL,NULL,http://books.google.com.br/books?id=AZ0cvgAACAAJ&dq=isbn:9788580414615&hl=&source=gbs_api,858041461X,9788580414615,books#volume,pt,NOT_MATURE,240," false",http://books.google.com.br/books?id=AZ0cvgAACAAJ&dq=isbn:9788580414615&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Fruto de mais de 40 anos de pesquisas, fiel aos textos bíblicos originais e com uma narrativa primorosa, Eva apresenta um ponto de vista humano e reconfortante de um dos episódios mais tristes das Escrituras: o momento em que o home",https://www.googleapis.com/books/v1/volumes/AZ0cvgAACAAJ,NULL,EVA,http://play.google.com/books/reader?id=AZ0cvgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
846,YCY6YAAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/O_jovem_Sherlock_Holmes_Nuvem_da_morte.html?hl=&id=YCY6YAAACAAJ,"Fiction    ",preview-1.0.0,"Sherlock Holmes tem apenas catorze anos quando, ao caminhar por um bosque, descobre um cadáver. Trata-se de um homem. Está coberto de pústulas. É então que Holmes começa uma nova vida. Sua mente destemida e a sede de aventuras conduzem-no por uma jornada capaz de deixar qualquer um sem fôlego: da tranquilidade da vida no campo ao submundo das docas londrinas, enfrentando fogo, espionagem e sequestros, até o cerne de uma aterrorizante trama que poderá mudar o futuro da Grã-Bretanha."," false",2BtEcc/9btc,NULL,NULL,http://books.google.com.br/books?id=YCY6YAAACAAJ&dq=isbn:9788580570625&hl=&source=gbs_api,858057062X,9788580570625,books#volume,pt,NOT_MATURE,288," false",http://books.google.com.br/books?id=YCY6YAAACAAJ&dq=isbn:9788580570625&hl=&cd=1&source=gbs_api,BOOK,2012,"Editora Intríseca",false,0,false,false,BR," false",NOT_FOR_SALE,"Sherlock Holmes tem apenas catorze anos quando, ao caminhar por um bosque, descobre um cadáve",https://www.googleapis.com/books/v1/volumes/YCY6YAAACAAJ,NULL,"O jovem Sherlock Holmes: Nuvem da morte",http://play.google.com/books/reader?id=YCY6YAAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
847,YqyDtAEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/A_Dela%C3%A7%C3%A3o.html?hl=&id=YqyDtAEACAAJ,NULL,preview-1.0.0,"Corrupção, conflito de interesses, favorecimentos ilícitos, compra de sentenças, delações premiadas... Parece Brasília, mas é a trama do novo romance de John Grisham. Lacy Stoltz trabalha para o Conselho Judicial da Flórida e investiga a atuação da juíza Claudia McDover no processo que autorizou a construção de um cassino em terras indígenas, abrindo caminho para a ampliação dos negócios de um certo Vonn Dubose. Ganancioso e nada ético, Dubose não mede esforços para alcançar seus objetivos, comprando o apoio da juíza McDover numa trama que envolve falcatruas e assassinato, e que colocará em risco até mesmo a vida de Lacy Stoltz e seus colegas do Conselho de Conduta Judicial. Veterano da lista dos mais vendidos do The New York Times, com mais de 30 livros publicados, vários deles transformados em filmes de sucesso, Grisham mostra que segue em ótima forma com este clássico thriller de tribunal."," false",ccuIww3ljbs,NULL,NULL,http://books.google.com.br/books?id=YqyDtAEACAAJ&dq=isbn:9788532530882&hl=&source=gbs_api,8532530885,9788532530882,books#volume,pt,NOT_MATURE,384," false",http://books.google.com.br/books?id=YqyDtAEACAAJ&dq=isbn:9788532530882&hl=&cd=1&source=gbs_api,BOOK,2017,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Veterano da lista dos mais vendidos do The New York Times, com mais de 30 livros publicados, vários deles transformados em filmes de sucesso, Grisham mostra que segue em ótima forma com este clássico thriller de",https://www.googleapis.com/books/v1/volumes/YqyDtAEACAAJ,NULL,"A Delação",http://play.google.com/books/reader?id=YqyDtAEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
848,pXymnQEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/MENTES_MILIONARIAS.html?hl=&id=pXymnQEACAAJ,NULL,preview-1.0.0,"Especialistas apresentam um método baseado nas descobertas da neurociência, biologia e psicologia e busca ensinar como ganhar dinheiro aproveitando as habilidades incríveis que sua massa cinzenta possui. A sua mente é a melhor ferramenta para tornar-se rico."," false",r+qMPs/02qQ,NULL,NULL,http://books.google.com.br/books?id=pXymnQEACAAJ&dq=isbn:9788579304002&hl=&source=gbs_api,8579304008,9788579304002,books#volume,pt,NOT_MATURE,272," false",http://books.google.com.br/books?id=pXymnQEACAAJ&dq=isbn:9788579304002&hl=&cd=1&source=gbs_api,BOOK,2013,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Especialistas apresentam um método baseado nas descobertas da neurociência, biologia e psicologia e busca ensinar como ganhar dinheiro aproveitando as habilidades incríveis que sua massa cinze",https://www.googleapis.com/books/v1/volumes/pXymnQEACAAJ,"DESVENDE OS SEGREDOS DE QUEM FICOU RICO","MENTES MILIONARIAS",http://play.google.com/books/reader?id=pXymnQEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
849,KbM9vgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/O_AMOR_NOS_TEMPOS_DE_LIKES.html?hl=&id=KbM9vgAACAAJ,NULL,preview-1.0.0,"Quatro grandes booktubers se unem em uma coletânea que reinventa contos românticos na era digital Os tempos mudaram, mas e o amor? Continua a dar aquele frio na barriga e fazer os jovens atravessarem quilômetros para viver uma paixão? Em O Amor nos tempos de #likes, quatro booktubers se inspiram em três histórias da literatura para criar suas versões de contos românticos na era digital. Uma bela, jovem e famosa youtuber com medo do amor; um casal inesperado em um encontro às escuras (literalmente) e dois meninos apaixonados por livros tentando entender quem são e o que querem são os protagonistas destes contos que evocam Orgulho e Preconceito (Pam Gonçalves), Dom Casmurro (Bel Rodrigues) e Romeu e Julieta (Pedrugo)."," false",2p0N3/+MwfQ,NULL,NULL,http://books.google.com.br/books?id=KbM9vgAACAAJ&dq=isbn:9788501075581&hl=&source=gbs_api,8501075582,9788501075581,books#volume,pt,NOT_MATURE,272," false",http://books.google.com.br/books?id=KbM9vgAACAAJ&dq=isbn:9788501075581&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Em O Amor nos tempos de #likes, quatro booktubers se inspiram em três histórias da literatura para criar suas versões de contos românticos na e",https://www.googleapis.com/books/v1/volumes/KbM9vgAACAAJ,NULL,"O AMOR NOS TEMPOS DE #LIKES",http://play.google.com/books/reader?id=KbM9vgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
850,7QOjswEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Zen_Para_Distra%C3%ADdos.html?hl=&id=7QOjswEACAAJ,NULL,preview-1.0.0,"É possível viver de maneira zen no meio da distração moderna Viver nos grandes centros urbanos é um convite diário à distração. MAnter o foco em tarefas simples, por mais fácil que pareça, se torna impossível com o excesso de informações e afazeres diários. ZEn para distraídos aplica conceitos do budismo para melhorar o nosso bem-estar. A Partir de práticas de meditação, de conceitos básicos do zen e outras técnicas milenares será possível manter o foco, desenvolver tarefas simples com muito mais concentração, ser mais assertivo, atingir objetivos e muito mais."," false",C4pJXUhCPag,NULL,NULL,http://books.google.com.br/books?id=7QOjswEACAAJ&dq=isbn:9788542212389&hl=&source=gbs_api,854221238X,9788542212389,books#volume,pt,NOT_MATURE,0," false",http://books.google.com.br/books?id=7QOjswEACAAJ&dq=isbn:9788542212389&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"Manter o foco em tarefas simples, por mais fácil que pareça, se torna impossível com o excesso de informações e afazeres diários. Zen para distraídos aplica conceitos do budismo para melhorar o nosso bem-e",https://www.googleapis.com/books/v1/volumes/7QOjswEACAAJ,"PRINCÍPIOS PARA VIVER MELHOR NO MUNDO MODERNO","Zen Para Distraídos",http://play.google.com/books/reader?id=7QOjswEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
851,zoxpswEACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/Patati_Patata_Aprendendo_Com_Os_Amigos.html?hl=&id=zoxpswEACAAJ,NULL,preview-1.0.0,"No Parque Patati Patatá, sempre tem muita alegria e diversão. Venha brincar com esses palhaços especiais e seus amigos, enquanto aprende as vogais, os números, as formas e muito mais! Cole os adesivos no livro ou onde mais você quiser!"," false",AtNdVKU+dkY,NULL,NULL,http://books.google.com.br/books?id=zoxpswEACAAJ&dq=isbn:9788538070450&hl=&source=gbs_api,8538070452,9788538070450,books#volume,pt,NOT_MATURE,48," false",http://books.google.com.br/books?id=zoxpswEACAAJ&dq=isbn:9788538070450&hl=&cd=1&source=gbs_api,BOOK,2017,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"No Parque Patati Patatá, sempre tem muita alegria e dive",https://www.googleapis.com/books/v1/volumes/zoxpswEACAAJ,NULL,"Patati Patata - Aprendendo Com Os Amigos",http://play.google.com/books/reader?id=zoxpswEACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
852,wuQmvgAACAAJ,BR,false,ALLOWED,NO_PAGES,NONE,false,NULL,0,https://books.google.com/books/about/A_SUA_MELHOR_VERSAO_TE_LEVA_ALEM.html?hl=&id=wuQmvgAACAAJ,NULL,preview-1.0.0,"Alguns dos nossos aprendizados ficam guardados a sete chaves ou, às vezes, estamos tão ocupados que não paramos para dividir com os outros o que aprendemos. Vivemos em um mundo no qual diferentes meios de comunicação e diferentes pessoas que fazem parte das nossas vidas estão constantemente querendo nos convencer sobre o melhor caminho a tomarmos, mas a verdade é que não há um melhor absoluto. O grande desafio é encontrar o melhor para você. Em seu mais novo livro, Bel Pesce abre o seu DNA e conta sobre algumas experiências nas quais teve que se manter fiel aos seus valores e, principalmente, aos seus sonhos. \""A sua melhor versão te leva além\"" é o primeiro livro da série \""Meu Código Aberto\"", que tem o propósito de criar um movimento de compartilhamento e traz histórias cativantes e que te desafia a encontrar a sua melhor versão."," false",zUDFmD7oYDo,NULL,NULL,http://books.google.com.br/books?id=wuQmvgAACAAJ&dq=isbn:9788569790006&hl=&source=gbs_api,8569790007,9788569790006,books#volume,pt,NOT_MATURE,149," false",http://books.google.com.br/books?id=wuQmvgAACAAJ&dq=isbn:9788569790006&hl=&cd=1&source=gbs_api,BOOK,NULL,NULL,false,0,false,false,BR," false",NOT_FOR_SALE,"O grande desafio é encontrar o melhor para você. Em seu mais novo livro, Bel Pesce abre o seu DNA e conta sobre algumas experiências nas quais teve que se manter fiel aos seus valores e, principalmente, aos se",https://www.googleapis.com/books/v1/volumes/wuQmvgAACAAJ,NULL,"A SUA MELHOR VERSAO TE LEVA ALEM",http://play.google.com/books/reader?id=wuQmvgAACAAJ&hl=&printsec=frontcover&source=gbs_api,false,2019-03-28,NULL
